1110|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1109|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1108|15|1|0|64|4000|1|-2519.172000|826780586.165674|28753.792553|3336286191840.000000
1107|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1106|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1105|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1104|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1103|30|0|0|0|4000|2|0.000000|0.000000|0.000000|0.000000
1102|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1101|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1100|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1099|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1098|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1097|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1096|11|1|0|32|4000|1|-195.644500|5763913.149452|2400.815101|23234992602.000000
1095|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1094|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1093|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1092|13|1|0|32|4000|1|-209.931000|5741531.848373|2396.149379|23168654110.000000
1091|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1090|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1089|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1088|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1087|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1086|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1085|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1084|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1083|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1082|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1081|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1080|11|1|0|32|4000|1|7.143250|970927.507281|985.356538|3885200725.000000
1079|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1078|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1077|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1076|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1075|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1074|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1073|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1072|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1071|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1070|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1069|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1068|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1067|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1066|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1065|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1064|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1063|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1062|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1061|11|1|0|32|4000|1|8.895250|951833.484348|975.619539|3808908801.000000
1060|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1059|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1058|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1057|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1056|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1055|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1054|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1053|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1052|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1051|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1050|36|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1049|25|1|0|64|4000|1|14.516500|866969.360508|931.111895|3469870332.000000
1048|15|1|0|64|4000|1|491757.376000|930852631640775.875000|30509877.607765|3725612558064123904.000000
1047|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1046|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1045|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1044|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1043|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1042|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1041|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1040|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1039|11|1|0|32|4000|1|-7.373250|95402.931180|308.873649|381953291.000000
1038|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1037|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1036|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1035|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1034|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1033|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1032|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1031|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1030|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1029|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1028|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1027|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1026|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1025|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1024|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1023|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1022|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1021|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1020|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1019|11|1|0|32|4000|1|0.809500|6312268.393889|2512.422814|25308553634.000000
1018|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1017|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1016|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1015|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1014|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1013|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1012|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1011|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1010|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1009|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1008|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1007|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1006|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1005|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1004|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1003|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1002|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1001|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1000|11|1|0|32|4000|1|9.140000|2197015.070538|1482.233136|8822520682.000000
999|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
998|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
997|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
996|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
995|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
994|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
993|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
992|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
991|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
990|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
989|11|1|0|32|4000|1|-202.787750|4781794.991631|2186.731577|19316622631.000000
988|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
987|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
986|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
985|36|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
984|25|1|0|64|4000|1|-199.647000|12412.227866|111.410178|209250346.000000
983|15|1|0|64|4000|1|-6527010.880000|13338545363228.611328|3652197.333555|223939954443878400.000000
982|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
981|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
980|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
979|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
978|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
977|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
976|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
975|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
974|36|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
973|25|1|0|64|4000|1|3.950250|870864.915260|933.201433|3507252135.000000
972|15|1|0|64|4000|1|143236.544000|935085036120234.875000|30579160.160479|3765902429370155008.000000
971|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
970|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
969|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
968|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
967|25|1|0|32|4000|1|9.738000|15.901186|3.987629|443068.000000
